 26571.12916667,  3.614883E+02,  3.434771E+01, 264.447561,  20.729837,  90.000000
 26571.12986111,  3.606714E+02,  3.169388E+01, 267.654843,  20.960323,  90.000000
 26571.13055556,  3.598750E+02,  2.895025E+01, 270.668297,  21.177886,  90.000000
 26571.13125000,  3.591136E+02,  2.613023E+01, 273.512486,  21.384166,  90.000000
 26571.13194444,  3.584009E+02,  2.324558E+01, 276.210453,  21.580697,  90.000000
 26571.13263889,  3.577502E+02,  2.030667E+01, 278.783617,  21.768908,  90.000000
 26571.13333333,  3.571735E+02,  1.732271E+01, 281.251815,  21.950121,  90.000000
 26571.13402778,  3.566816E+02,  1.430198E+01, 283.633438,  22.125563,  90.000000
 26571.13472222,  3.562839E+02,  1.125199E+01, 285.945618,  22.296375,  90.000000
 26571.13541667,  3.559882E+02,  8.179657E+00, 288.204439,  22.463629,  90.000000
 26571.13611111,  3.558005E+02,  5.091449E+00, 290.425164,  22.628344,  90.000000
 26571.13680556,  3.557247E+02,  1.993528E+00, 292.622456,  22.791497,  90.000000
 26571.13750000,  3.557630E+02, -1.108135E+00, 294.810611,  22.954041,  90.000000
 26571.13819444,  3.559154E+02, -4.207642E+00, 297.003778,  23.116919,  90.000000
 26571.13888889,  3.561799E+02, -7.299059E+00, 299.216185,  23.281079,  90.000000
 26571.13958333,  3.565525E+02, -1.037629E+01, 301.462364,  23.447491,  90.000000
 26571.14027778,  3.570272E+02, -1.343298E+01, 303.757377,  23.617158,  90.000000
 26571.14097222,  3.575964E+02, -1.646235E+01, 306.117040,  23.791136,  90.000000
 26571.14166667,  3.582505E+02, -1.945709E+01, 308.558151,  23.970543,  90.000000
 26571.14236111,  3.589786E+02, -2.240917E+01, 311.098706,   0.156580,  90.000000
 26571.14305556,  3.597686E+02, -2.530968E+01, 313.758092,   0.350539,  90.000000
 26571.14375000,  3.606070E+02, -2.814862E+01, 316.557244,   0.553816,  90.000000
 26571.14444444,  3.614798E+02, -3.091466E+01, 319.518718,   0.767914,  90.000000
 26571.14513889,  3.623723E+02, -3.359493E+01, 322.666633,   0.994442,  90.000000
 26571.14583333,  3.632696E+02, -3.617470E+01, 326.026410,   1.235094,  90.000000
 26571.14652778,  3.641565E+02, -3.863717E+01, 329.624177,   1.491612,  90.000000
 26571.14722222,  3.650185E+02, -4.096323E+01, 333.485732,   1.765715,  90.000000
 26571.14791667,  3.658412E+02, -4.313135E+01, 337.634877,   2.058992,  90.000000
 26571.14861111,  3.666113E+02, -4.511760E+01, 342.090994,   2.372733,  90.000000
 26571.14930556,  3.673163E+02, -4.689598E+01, 346.865805,   2.707720,  90.000000
 26571.15000000,  3.679451E+02, -4.843913E+01, 351.959445,   3.063963,  90.000000
 26571.15069444,  3.684879E+02, -4.971945E+01, 357.356335,   3.440422,  90.000000
 26571.15138889,  3.689365E+02, -5.071085E+01,   3.021730,   3.834782,  90.000000
 26571.15208333,  3.692847E+02, -5.139078E+01,   8.900206,   4.243347,  90.000000
 26571.15277778,  3.695278E+02, -5.174247E+01,  14.917281,   4.661152,  90.000000
 26571.15347222,  3.696631E+02, -5.175680E+01,  20.984755,   5.082317,  90.000000
 26571.15416667,  3.696900E+02, -5.143343E+01,  27.009177,   5.500612,  90.000000
 26571.15486111,  3.696098E+02, -5.078083E+01,  32.901583,   5.910106,  90.000000
 26571.15555556,  3.694256E+02, -4.981527E+01,  38.586149,   6.305743,  90.000000
 26571.15625000,  3.691425E+02, -4.855894E+01,  44.005817,   6.683721,  90.000000
 26571.15694444,  3.687674E+02, -4.703776E+01,  49.124209,   7.041614,  90.000000
 26571.15763889,  3.683086E+02, -4.527928E+01,  53.924319,   7.378288,  90.000000
 26571.15833333,  3.677762E+02, -4.331096E+01,  58.405174,   7.693678,  90.000000
 26571.15902778,  3.671813E+02, -4.115894E+01,  62.577716,   7.988514,  90.000000
 26571.15972222,  3.665362E+02, -3.884732E+01,  66.460840,   8.264056,  90.000000
 26571.16041667,  3.658541E+02, -3.639784E+01,  70.078091,   8.521873,  90.000000
 26571.16111111,  3.651487E+02, -3.382978E+01,  73.455170,   8.763678,  90.000000
 26571.16180556,  3.644341E+02, -3.116013E+01,  76.618220,   8.991215,  90.000000
 26571.16250000,  3.637243E+02, -2.840373E+01,  79.592735,   9.206182,  90.000000
 26571.16319444,  3.630334E+02, -2.557361E+01,  82.402944,   9.410196,  90.000000
 26571.16388889,  3.623747E+02, -2.268117E+01,  85.071522,   9.604768,  90.000000
 26571.16458333,  3.617610E+02, -1.973651E+01,  87.619520,   9.791301,  90.000000
 26571.16527778,  3.612041E+02, -1.674858E+01,  90.066431,   9.971095,  90.000000
 26571.16597222,  3.607144E+02, -1.372545E+01,  92.430339,  10.145356,  90.000000
 26571.16666667,  3.603012E+02, -1.067445E+01,  94.728114,  10.315208,  90.000000
 26571.16736111,  3.599720E+02, -7.602383E+00,  96.975621,  10.481708,  90.000000
 26571.16805556,  3.597326E+02, -4.515592E+00,  99.187951,  10.645863,  90.000000
 26571.16875000,  3.595871E+02, -1.420159E+00, 101.379643,  10.808643,  90.000000
 26571.16944444,  3.595375E+02,  1.678008E+00, 103.564911,  10.970994,  90.000000
 26571.17013889,  3.595841E+02,  4.773049E+00, 105.757867,  11.133858,  90.000000
 26571.17083333,  3.597250E+02,  7.859044E+00, 107.972745,  11.298183,  90.000000
 26571.17152778,  3.599566E+02,  1.092989E+01, 110.224127,  11.464942,  90.000000
 26571.17222222,  3.602734E+02,  1.397920E+01, 112.527167,  11.635144,  90.000000
 26571.17291667,  3.606681E+02,  1.700014E+01, 114.897815,  11.809854,  90.000000
 26571.17361111,  3.611319E+02,  1.998530E+01, 117.353047,  11.990203,  90.000000
 26571.17430556,  3.616546E+02,  2.292655E+01, 119.911073,  12.177405,  90.000000
 26571.17500000,  3.622249E+02,  2.581481E+01, 122.591533,  12.372769,  90.000000
 26571.17569444,  3.628303E+02,  2.863989E+01, 125.415634,  12.577709,  90.000000
 26571.17638889,  3.634579E+02,  3.139023E+01, 128.406213,  12.793748,  90.000000
 26571.17708333,  3.640940E+02,  3.405264E+01, 131.587650,  13.022510,  90.000000
